Open,High,Low,Close,Volume
261.644287,262.516022,260.030334,261.544678,3273700
262.276917,267.716522,261.624359,265.415161,7026100
267.995483,268.050293,266.177307,267.875946,4613900
268.02536,268.618164,266.042816,267.98053,4014800
268.99176,271.034088,268.249542,271.034088,8488600
271.831116,271.846069,267.557129,268.274445,4283300
267.562103,269.993011,263.826111,265.948151,4178500
266.585785,268.493622,265.514771,266.894623,4249800
265.933228,268.70285,264.757629,266.137451,4010400
268.070221,269.719025,266.590759,266.650543,4127600
266.501099,268.239563,264.55838,267.83609,3911900
268.99176,271.198486,267.766357,270.316772,4101000
269.061493,270.760132,265.848541,266.72525,4695000
266.620636,267.467468,264.463715,266.526001,2907300
266.306824,266.959381,263.537201,263.786255,4233100
262.172302,262.650513,257.235809,258.242035,5938500
256.752625,264.618134,256.553375,264.239563,6631900
263.781281,264.174805,261.868439,263.915771,3921000
265.370331,267.268219,263.870941,264.633087,4955800
264.907074,265.001709,260.588257,261.03656,4652300
257.335449,259.029083,255.741425,258.227112,4617100
259.213409,261.001709,258.107544,258.162354,3814100
257.699066,260.408936,257.659241,258.864716,2612900
257.883392,260.085144,256.538422,258.097595,4252800
258.271942,259.920746,257.186005,259.477417,3504500
261.519745,263.537201,260.772552,263.522247,5394600
263.034088,265.604462,261.674194,261.818634,5933900
262.799957,264.159851,260.264465,263.044037,4425500
260.02536,262.814911,259.776306,260.563354,3510000
260.79248,262.426361,258.655487,259.557129,3898600
260.468689,261.335449,258.52597,258.545898,3829400
257.300568,259.64679,256.926971,258.615631,3319100
259.029083,259.029083,256.857239,257.400208,3390700
256.080139,257.38028,253.694092,253.80368,4898000
254.04776,254.1474,250.147385,251.422607,4872700
253.126221,256.080139,252.548386,253.235809,4700400
251.572052,253.225845,249.3703,250.535934,4162000
250.466187,252.339172,247.407654,249.250748,5534600
252.144897,252.398941,241.494812,241.604401,10530000
241.594452,242.207153,238.720215,241.385223,6079800
242.685349,246.04776,241.459946,245.579514,5551400
244.807404,245.255722,242.456207,242.595688,4832200
240.16481,240.528442,235.980484,239.213364,9639300
239.442505,239.477386,235.626816,236.553345,7639700
236.11499,243.288101,235.915726,240.49855,6915100
241.106277,247.178513,241.106277,245.90329,5450500
247.342896,249.190964,245.27066,247.855972,4703400
250.057724,252.388977,249.813644,252.244522,4874900
252.423859,259.616882,252.244522,259.542175,7300500
261.669189,266.700348,261.669189,265.225861,7727100
265.753876,268.249542,265.52475,266.68042,5411300
269.489899,274.311798,266.939453,272.279419,7900400
265.479919,267.821136,262.650513,265.001709,9576100
263.103821,266.989258,261.768829,262.655518,5699800
263.093872,268.70285,262.017883,266.007935,5703600
267.497345,270.984283,267.238312,268.125,5601200
268.553406,269.988007,262.381531,263.482391,13348700
297.634399,299.004272,292.981842,297.694183,27567000
295.138733,299.900909,294.894653,296.359161,8970000
296.95694,301.210999,296.653076,300.149963,5957200
299.965668,300.289429,296.563416,296.563416,4472200
295.905884,302.894684,295.895905,302.361664,6964900
301.564667,308.593323,301.006744,307.960693,7082700
305.53479,311.537292,305.355438,308.33429,6286600
307.871033,312.578369,307.457581,310.097687,4703200
307.437653,309.315613,301.24585,302.476257,7898200
301.465027,306.839874,300.374115,304.329285,6240000
300.986816,306.331787,300.717834,300.717834,8305700
304.468781,306.6008,298.471252,302.252075,7961800
301.86853,303.696655,294.68045,295.093903,6425100
296.025421,300.374115,290.725281,299.462555,7680000
296.139984,298.306885,287.656799,287.681702,9866000
290.182312,293.898407,279.950684,288.438873,11902500
280.438843,283.437592,271.15863,271.990509,15049300
279.452545,286.232117,269.494873,285.634369,12987800
279.641846,281.006714,272.842316,273.479919,10779400
275.875946,283.188538,273.181061,280.015442,9697300
283.686676,284.184814,279.153656,280.832367,6332200
275.681671,281.440094,272.005463,277.574585,14343200
275.183533,275.188538,264.159851,268.493622,13930700
269.006683,270.829865,264.393982,265.579529,8188700
260.757629,261.464966,249.310516,251.49733,12628400
248.737671,256.473663,244.513504,244.543396,10860500
251.058975,252.553375,246.341644,248.154861,9848500
250.809906,259.731476,248.59819,258.441284,8726000
258.695343,264.010437,257.649261,260.667938,7215800
264.199707,267.631836,258.182281,259.049011,6610500
259.024109,264.234589,255.611908,262.446289,7219400
266.281921,268.717773,265.783783,268.533478,4689000
268.090118,270.481171,264.41391,269.340454,6000300
271.352905,272.130005,266.999207,269.469971,5406700
269.365356,270.899597,264.618134,265.255768,4849000
261.255737,262.974304,259.392731,261.440063,4820300
254.446274,260.403931,254.296829,260.115021,5451900
264.234589,266.96933,262.715271,266.017914,5532200
265.90332,268.543427,264.956879,266.481171,4778700
264.707825,266.326752,259.621887,261.445038,6562000
258.012909,265.001709,257.783752,264.07019,5360700
265.006683,265.943176,260.722748,263.771332,4726000
265.300598,267.472443,261.928223,265.041565,5408900
266.750153,271.472443,266.281921,270.266968,5943700
271.382782,272.398987,270.555878,272.319275,7095000
269.166107,273.923279,266.690369,272.314301,4955200
273.674194,278.217163,270.321777,272.294373,5578900
272.822388,276.463745,268.423889,268.593262,5047400
262.142426,263.40271,256.040283,259.357849,8833500
257.315521,262.227112,256.289368,261.773804,5575300
262.640564,265.46994,255.666702,264.951904,5288000
268.095123,272.503601,267.024139,268.662994,6044300
269.738953,270.994232,262.864716,263.432587,4543500
267.019135,267.64679,258.735199,262.765106,5834900
259.133698,261.021637,256.229584,256.55835,5467500
253.973053,255.044037,246.575775,246.834808,8982200
244.100052,250.780014,239.402664,250.012894,8348700
247.248245,252.951874,239.487335,251.407669,9102100
252.802429,256.653015,250.361588,256.393982,6874200
257.450012,259.278168,254.197205,256.598206,5733100
261.609436,267.731476,260.623108,267.582031,4661700
265.733978,272.379059,265.733978,270.575806,5728100
273.041565,276.578308,271.298096,273.225891,6379300
273.988037,278.456268,272.986786,278.451294,11417700
298.615723,298.680481,292.687927,294.73526,17123600
290.770111,294.809967,287.920807,290.117554,8046400
289.011719,295.173615,287.621918,294.152435,7630000
292.573364,294.924561,288.528534,289.265747,5884900
289.863525,293.345459,288.672974,290.745209,6783200
293.654297,295.26825,292.254547,294.142487,6807300
292.264526,298.864777,292.154938,297.096405,6879400
295.442596,296.389069,290.336761,290.49118,5099900
293.674225,293.988068,285.360413,292.060272,5767600
298.092682,300.22467,295.542236,298.217194,7588800
296.149963,300.025421,296.015472,298.949463,5034700
296.433899,298.725311,294.730286,295.21347,5134700
288.966888,291.661774,287.298126,288.244598,6273500
291.35791,292.882202,289.156158,291.318054,4257600
292.403992,297.634399,290.770111,297.634399,5359500
295.641876,298.750214,295.108856,296.95694,5690700
295.552185,303.253326,295.009247,303.029175,6739900
303.362915,306.037903,300.673004,305.026672,6081400
301.00177,303.55719,298.212219,299.352966,7449700
301.833649,301.843628,294.675476,296.428925,5758200
299.527313,304.902161,298.182343,303.039124,7983700
302.864777,307.885956,302.755188,305.355438,6401200
305.255829,307.885956,304.110107,307.128815,5372000
304.897156,307.995544,304.164917,304.593323,5236500
303.885956,305.00177,297.275726,299.31311,7012700
299.875977,301.121338,295.766388,296.329285,6599900
292.782593,293.151184,284.976837,289.385315,6025000
288.917053,291.392792,286.545959,288.917053,4828600
286.600739,289.041595,283.99054,283.99054,4668900
281.539734,286.062775,279.616913,280.448822,3136400
288.603241,293.310608,287.173615,292.996765,5678900
292.842346,294.077728,289.57959,290.376587,3677200
297.858551,298.635651,294.939484,298.575867,6819300
298.87973,306.849854,298.381592,305.739014,7268300
307.372894,310.8349,306.97937,309.021698,8201900
312.648132,314.770172,310.037903,311.65683,6418800
310.331787,313.136292,308.961945,310.720337,4670300
309.67926,311.661804,307.895935,310.531067,4531500
309.360443,312.553467,306.50116,306.874756,4844200
307.84613,313.39035,307.352966,312.538544,5553100
309.77887,311.920837,308.986847,311.527313,4384100
313.206024,317.091461,310.262054,311.646881,8086500
309.763916,310.994324,305.10141,307.880981,7836600
310.097687,310.8349,308.189819,308.613251,4835200
310.994324,313.484985,309.574646,311.811249,8952000
312.832428,313.076508,308.842377,309.753967,4302900
312.827454,314.740265,312.822479,314.008026,4794200
313.828705,314.730316,308.32431,311.741516,5014400
312.802551,314.685486,312.33429,313.674286,3658200
314.819977,316.154968,314.102661,315.387848,2918200
314.844879,321.041656,314.819977,318.929565,3224800
320.174896,321.295715,317.858582,318.655609,4270200
319.547272,320.299438,316.414001,320.000549,3162500
319.811279,322.172424,319.811279,321.744019,3577800
325.250885,332.827484,324.966949,331.462585,7380500
331.273315,333.873566,329.076538,332.892242,5749400
329.828735,330.7453,326.88974,328.274536,6590300
328.344299,328.7677,323.681763,323.796326,5405900
322.042908,322.291962,309.455078,310.06778,11688800
313.699188,315.716614,307.303162,310.406525,8824000
310.585846,313.519836,309.400299,311.811249,4817800
314.431427,315.263306,312.080261,313.644379,3764400
311.960693,312.304413,309.370392,311.328064,4631800
314.810028,314.810028,311.671783,313.116364,3832800
312.144989,315.816254,309.898438,315.273285,5544000
319.298187,319.298187,314.550995,318.590851,12657800
294.162415,294.396515,289.763885,291.900879,21231800
291.905853,293.230896,290.49118,291.666748,6851300
292.065277,292.742737,287.920807,289.380341,6134400
287.676727,288.274475,282.132507,283.681702,10012700
284.922028,286.167389,281.220917,282.989288,6476500
284.32428,289.076477,283.60199,288.907104,7262000
287.945709,288.917053,285.629395,287.766388,4678400
290.411469,290.909607,286.501129,288.971863,4300700
291.377838,291.656799,288.488678,289.330505,4658700
291.342987,292.110107,289.953186,291.462524,4847400
294.227173,297.420197,292.927032,297.051575,6360700
296.394043,304.274506,295.895905,303.407745,7386700
302.441376,303.55719,300.752716,302.252075,4199700
303.183594,304.533539,301.240875,303.786346,3686400
304.867279,306.102661,303.362915,304.588318,4546300
302.805023,302.929535,300.872253,301.8237,4667700
304.110107,305.773895,303.871002,304.95694,3646100
304.628174,304.85733,301.250824,303.741516,3620900
305.320587,305.320587,300.154938,301.649353,4869900
300.284454,303.26828,297.748962,302.127563,5080700
301.355438,302.680481,300.075256,301.191071,4916400
300.807495,307.786346,300.314362,305.853577,4980100
304.837402,307.238403,302.222198,302.8349,3948700
302.366669,302.8349,299.054077,301.923309,4125300
302.541016,304.682983,301.624451,303.811249,3885600
302.162415,305.036652,301.400269,303.517334,3641300
303.861053,308.727814,302.705383,308.040375,5716400
308.144989,311.631927,306.6008,307.970642,6297200
309.96817,311.681732,307.920837,310.037903,4492000
309.838654,310.8349,309.001801,309.465057,3158300
309.05658,310.082733,304.548492,305.978119,3198400
302.889709,303.26828,295.811218,301.350464,6372500
303.387817,304.453827,301.798798,302.267029,2538400
303.880981,304.608246,302.042877,302.436401,2700900
302.839874,304.807495,298.87973,299.004272,5361100
298.87973,302.366669,298.511108,301.445099,3350400
303.238403,307.771393,301.644348,307.736542,4508300
306.351715,310.227203,305.584595,306.844879,5895700
307.148743,310.585846,306.267029,309.405273,4888300
309.285736,311.786346,308.867279,311.352966,6123800
310.396545,317.445129,309.460052,315.806274,4361800
314.281982,316.842407,312.463806,315.562195,3092400
316.120117,322.486237,315.074036,318.795074,4957600
318.057831,323.188599,314.321838,321.818756,4838400
322.092712,323.039185,319.253357,320.095215,3894800
321.295715,323.532318,318.575897,323.452606,3651900
322.306915,325.529846,321.196075,322.301941,4029400
324.797577,328.065338,324.324341,326.655609,5096700
325.499939,327.069061,320.947021,322.994324,3862900
324.658112,325.524841,319.303162,319.422729,4638700
319.188599,322.541046,316.23468,322.252106,4585400
321.499939,322.765198,318.127594,320.110138,4105000
318.032928,318.306915,314.371643,316.389099,3267300
314.939514,317.026703,313.111389,314.97937,4654700
313.066559,316.47876,311.477509,314.242157,4381600
315.577148,316.065308,311.108887,312.259583,4982500
315.8013,316.8125,314.471283,316.792572,4414300
319.975647,325.350494,318.93454,324.28949,11556300
322.565948,323.283264,310.605774,311.133789,16379700
310.336792,310.740265,299.706635,301.903381,11426700
303.143738,307.691681,302.371643,303.646851,6070400
302.889709,305.255829,300.27948,302.59082,5358900
301.714111,306.97937,298.381592,298.531036,6613800
300.996796,303.288208,296.802521,296.917084,6139700
295.342987,298.107605,293.998016,297.684204,4411900
298.003021,302.182343,297.544739,299.51236,3872600
300.872253,304.533539,300.314362,303.721588,3655800
304.314362,307.84613,303.711609,306.585846,4200600
306.361694,307.218475,304.159943,306.341766,3284900
305.350464,306.889709,299.183594,301.295685,4832600
300.767639,304.658081,298.974365,301.086456,4019600
299.477478,302.919586,299.183594,302.496185,3235000
303.671753,306.267029,303.338013,304.369141,3749900
301.828674,302.809998,297.29068,297.370392,4431300
296.389069,304.144989,296.389069,302.640625,4003800
301.634399,307.298157,299.228424,305.250854,5374600
302.276978,307.039154,299.781342,303.437653,4675000
305.335541,306.944489,303.975616,305.684235,3083200
304.0354,306.127563,301.255829,301.484955,4214400
299.26828,303.113861,299.16864,300.872253,3662400
301.544739,306.351715,300.747711,304.413971,4219900
307.826202,313.873535,306.819977,313.29071,9706300
315.731567,317.73407,309.455078,310.361694,6732700
311.382874,315.029205,297.235901,299.078979,11991700
299.133759,306.695435,298.87973,305.908386,6173800
305.574646,305.758942,296.887207,299.278229,6126600
299.70163,303.661804,297.445099,303.592072,6379900
303.442627,304.817474,298.316833,300.702881,3796600
299.377869,299.741486,293.041595,294.660553,7190500
296.792542,298.44635,293.061523,296.060303,5230900
292.981842,294.844849,290.675476,293.016693,3827600
293.260773,293.898407,288.418945,289.345459,5958800
284.827393,285.255798,283.113831,284.42392,6138700
284.045319,289.161163,283.940735,288.214691,4883500
286.650574,287.985565,282.177338,284.139984,4697200
287.163635,289.898376,285.734009,289.200989,4207200
292.702881,292.847351,287.547211,288.03537,3530100
286.849823,289.415192,286.217194,289.141235,2831300
291.014221,291.567139,282.286926,283.188538,5342100
283.821167,284.085175,278.24707,281.494873,6472500
279.811188,282.441345,278.296875,279.497375,3923000
279.60199,281.47995,277.220917,278.481171,4707200
279.123779,281.205963,277.504852,281.200989,6024800
280.259521,286.032867,278.580811,284.359161,5012400
285.72403,291.049072,285.489899,289.679199,4167900
288.822418,288.917053,285.684174,287.676727,4710800
288.837372,288.837372,280.812439,281.549683,4037600
282.939484,284.672974,281.853546,284.672974,4472400
282.605713,282.984314,277.634369,279.303101,3174900
280.329254,282.242096,278.695374,281.285675,2710500
282.790039,285.923279,281.953156,283.587036,3397200
281.893402,282.05777,277.564606,281.101349,3856100
286.406464,288.981812,285.031647,288.951935,5057800
289.823669,290.411469,287.173615,289.151184,3323300
288.922058,293.106354,287.920807,292.817444,2387800
293.280701,298.909607,293.171112,296.847351,4709200
295.118835,295.651825,290.321808,291.895905,4339700
291.382813,293.201019,289.539734,291.910858,3443000
293.993042,295.108856,288.289429,289.763885,3860500
287.073975,287.846069,281.415192,284.528503,7024700
282.501129,284.897125,279.995514,284.174835,4636800
285.006714,288.493652,283.21344,287.183563,3966700
287.108856,288.51358,284.822418,286.386566,2936100
288.13501,289.250824,283.138733,287.288177,3372700
287.41272,290.755188,286.989288,289.295654,3107900
291.975616,298.122559,291.905853,295.422668,9384300
303.243378,305.325562,297.973114,304.269531,12975800
299.118835,308.020477,298.007996,306.605774,7150000
306.351715,307.811249,301.041626,302.650604,4033800
303.0242,305.544739,301.554688,302.859802,3659600
306.351715,307.283234,303.876007,305.53479,3382900
308.289459,316.314362,307.597046,316.294464,7125900
316.837402,320.100189,313.574646,314.969421,4389700
312.95697,317.061584,312.937042,315.303162,3745100
317.460083,318.560944,314.511139,315.158722,3702900
311.587097,317.82373,310.541016,313.20105,3970100
318.805054,320.658081,316.882233,319.46756,3808300
318.610779,323.477539,318.416504,320.209778,3578000
319.696686,320.927094,317.046631,319.074036,3978300
318.331818,321.729095,318.057831,319.915863,2654200
321.051605,321.978149,319.562195,319.975647,2148500
318.102661,319.920868,316.877258,319.8013,2879800
322.50119,328.842407,322.132568,328.772675,6560200
328.394104,335.168701,328.269562,333.081543,7350800
333.888489,335.866089,330.810028,332.523621,4839400
332.508667,336.060364,332.294464,335.17868,3448200
335.801331,337.360504,334.595856,337.305695,4371600
336.48877,338.16748,335.074066,336.508698,3529300
335.298218,337.7341,329.848633,333.504944,4461000
332.443909,339.029236,332.105194,337.325623,3832600
335.876068,338.969452,334.247162,337.136322,3581700
336.538574,338.954529,335.781403,338.047913,2863800
330.257111,334.7453,328.38913,333.360474,5246900
331.258362,337.5448,331.128845,337.360504,4132600
337.420258,343.208557,336.812531,342.720398,6002900
340.842438,342.41156,338.820007,339.56723,3265900
340.7229,343.004333,338.750275,341.265839,4270000
340.996857,341.221008,335.492493,339.248413,3793200
338.730347,341.968231,338.301971,339.08902,3429100
341.699219,348.638214,341.086517,348.394135,6109700
348.693024,354.795135,347.532349,351.756531,6490100
353.554779,355.074097,347.891022,349.076569,5139100
347.676819,349.016785,344.209808,344.802582,3761500
343.417786,346.157532,339.168701,344.150055,5304300
345.250916,353.176208,343.980682,351.701721,5337900
353.475098,355.168732,352.184937,353.514954,5256500
352.73288,355.108978,351.183685,353.664368,3027800
352.568481,357.988159,352.070343,357.798889,4149000
357.410339,362.919678,356.867371,362.391663,6219700
360.882324,364.324432,359.263397,362.7005,5836500
364.737885,366.087799,363.696777,365.624542,12765800
364.135132,373.619568,363.761536,373.290802,7154200
375.118958,381.016846,372.434021,373.181213,12162400
373.524933,379.198669,369.116455,375.323212,11388200
378.556091,379.995697,374.42157,376.837524,7891600
375.666901,378.2323,374.172516,375.841248,5587700
378.107758,381.071655,376.693054,379.467651,6359700
381.171265,381.564789,373.734161,377.081604,5601200
376.448975,380.533661,374.695557,379.826324,4433100
379.950836,383.507507,378.282104,382.590942,4926700
383.915985,385.744141,381.07663,382.391693,5492200
379.079132,380.364288,375.666901,377.505005,3931800
378.416595,379.238525,369.878601,370.655701,6028900
369.544861,372.369263,367.76651,370.889801,4095000
375.04425,377.833801,373.74411,374.336884,4785600
374.52121,376.025574,370.660675,370.984467,4826400
369.584717,370.526184,363.985687,369.106506,6060700
368.683075,372.100281,366.85495,370.959564,4131800
370.585968,376.757813,368.747833,376.334412,4602900
376.359314,378.292053,336.737823,346.202362,24977900
351.472595,352.030518,334.7453,339.622009,23050400
339.233459,341.036713,333.599579,338.067841,8141500
334.750275,342.381683,334.7453,338.904694,5855000
342.117645,342.217285,336.374176,337.385406,5011600
338.730347,339.726624,335.497467,337.614532,4820100
336.986877,340.239685,334.346771,336.314423,3916200
338.660614,339.228485,336.239685,338.879791,3085400
338.481293,344.160004,338.092743,342.511169,4115500
346.097748,346.476318,342.401581,342.675568,4666100
340.971954,342.147552,336.518646,340.204834,3283900
341.460114,341.968231,337.509918,339.587158,3177300
336.239685,337.848663,332.00058,332.314392,4481200
333.848663,334.491241,324.399078,324.927094,5213300
326.102692,332.922119,323.935822,330.277039,6251500
330.635681,333.649414,329.20108,331.706696,2822300
330.262085,332.553497,327.886017,328.294464,3200200
329.096466,329.853638,324.035431,325.05661,3349200
323.786377,328.7677,320.747772,322.421478,3711500
321.788849,325.290741,316.8125,322.381622,6902000
326.625732,333.211029,326.541046,332.857361,4754100
333.504944,337.7341,331.044159,333.73407,4192900
333.245911,333.649414,328.966949,331.691742,4240200
333.73407,333.749023,331.806305,332.737823,1851800
331.975677,332.254639,328.279541,329.340546,4425700
328.852386,336.239685,327.771423,334.102692,5036100
332.757751,341.176178,330.705444,340.558502,6106700
342.605835,345.654388,339.726624,344.653168,5573700
344.364227,348.304474,341.564728,347.881042,6350800
349.808838,351.627014,345.759003,346.326874,4401300
346.202362,346.45639,341.569702,344.224762,3998200
344.782684,345.953278,339.890991,342.625763,3738700
342.511169,346.506195,340.976929,344.274567,2935500
346.202362,347.138824,339.935852,340.827484,3852900
341.415283,344.5336,340.618286,341.430237,2743600
343.71167,349.649414,342.575928,347.138824,5395200
348.309448,350.441467,345.44519,347.47757,4870100
356.623291,356.897247,348.468842,350.037964,6915500
348.279572,352.588409,347.91095,349.669342,4276100
351.432739,359.612091,350.695496,359.04422,6093400
356.962006,363.18869,356.189911,359.18866,6032300
359.009338,360.150055,357.001862,358.71048,3851500
360.279572,360.971985,357.146332,359.831268,3326400
355.651917,358.067871,353.93338,356.478821,7078300
355.920929,356.254669,352.414063,353.425262,1688000
352.712952,355.108978,349.893524,353.11145,2373500
352.249695,353.096497,348.00061,351.826263,3307000
349.534851,352.135101,348.697998,348.697998,2814500
348.693024,353.958282,346.70047,352.369232,4009600
358.36676,362.142609,356.937103,360.274597,5101500
361.111481,364.598389,359.014313,360.483826,4653700
363.308228,369.350586,362.481323,367.607117,5547600
366.351837,368.309479,363.925903,366.003143,3323800
366.396667,366.775238,360.862396,365.280823,3364700
364.767761,367.796417,362.939606,367.681824,4064500
370.028046,371.108978,365.380463,369.35556,3685000
369.614594,369.828796,366.775238,368.613342,2579900
367.123932,369.714233,359.826294,360.274597,5749200
358.32193,366.127655,354.720428,361.111481,7884700
359.851196,360.817566,355.502502,356.259644,4061900
357.514954,358.476349,354.182434,354.331879,4439500
353.853668,355.054169,349.35553,350.939606,6477700
351.014313,351.353027,346.461365,350.12265,7613100
366.620819,373.101532,366.521179,369.36554,11862400
369.236023,377.001892,368.872375,375.696808,6790600
373.983215,377.823822,373.724182,375.427795,4468400
374.476379,376.389191,372.548584,373.963287,3266300
371.980713,377.061676,371.876129,375.4328,3507200
375.462677,379.054199,375.049225,375.507507,3478900
373.853699,377.395416,373.724182,376.434021,3280500
377.684357,386.850006,377.634521,386.351868,7520100
382.411621,383.796448,377.719208,378.092804,6103700
379.14389,384.115234,378.316986,381.440277,3755300
378.117737,385.036774,377.833801,383.647003,4171700
383.412872,387.950867,381.320709,385.529938,5701600
388.608398,391.86618,388.324463,391.218628,6062700
387.746643,390.038055,385.430298,389.749115,4351800
389.415375,392.478882,388.229828,388.892334,3731900
388.608398,391.208649,388.528687,389.968292,2405200
388.409149,392.897339,387.4328,392.439056,3483500
392.229828,395.148895,392.06543,394.964569,5480000
396.508789,401.993225,396.155121,401.918518,5885500
401.146393,402.974548,394.416626,394.750366,5549000
397.51004,401.22113,394.13269,396.279633,7039000
398.137695,399.128967,395.417877,398.361847,4123100
399.652008,402.695587,393.769043,393.908539,4625000
396.015625,396.488861,390.735413,393.589722,4421500
395.916016,400.872437,394.077911,398.396698,4067300
399.05426,401.988251,399.019379,399.104065,4548500
397.4104,402.062958,396.588501,401.589752,4367000
401.146393,409.883667,400.996979,409.216156,5571900
412.917297,418.506348,412.902344,417.734222,8118400
418.944702,420.424133,412.857513,414.137695,5767400
415.472717,416.747925,413.241058,414.745422,4120700
415.691895,415.901093,410.984528,414.207458,5845600
414.292145,418.282166,414.197479,415.851288,3201200
413.803955,414.391754,410.297119,412.259735,4031600
412.404205,413.794006,409.619659,411.114044,3294800
411.950897,411.950897,407.168823,409.236084,3314700
407.721771,408.618408,405.151398,405.629608,6222500
400.996979,404.862488,399.238556,402.386749,3690300
404.105316,408.095367,401.719269,404.145172,4212000
406.889862,407.228607,404.204926,405.833832,2938500
404.130219,406.934723,403.412903,404.115265,2966200
405.848785,406.097839,403.308289,403.642059,2987400
404.688141,408.085388,401.903564,403.308289,3436800
405.23111,405.480164,402.386749,404.693115,2392600
401.833832,401.993225,399.168823,399.831329,4342500
400.493866,401.181274,395.168823,395.612152,4592600
396.02063,399.627106,395.14389,399.099091,3628100
400.767822,405.893616,400.49884,405.001953,4098200
405.211182,405.579773,398.840057,401.594727,3489900
400.623352,401.370575,394.172546,396.050507,4913400
391.562317,392.025604,386.750366,390.062958,6893400
387.92099,388.319489,382.765289,385.978271,5685300
386.302032,390.411652,385.111511,387.373016,4330700
389.998199,394.695587,386.551117,393.614624,3971900
394.959595,395.069183,390.566071,393.719238,4072500
394.516266,394.571045,390.003174,393.549866,3285500
391.507538,397.011902,387.059204,389.505035,4924500
391.826324,396.513763,390.496338,395.203674,3496900
391.906036,393.94339,387.597198,389.818878,4089100
391.208649,391.4328,379.208618,381.524963,6669800
383.14389,400.219879,381.69931,398.441528,11649800
398.805176,400.478912,386.052979,398.561096,5788300
399.004425,406.227356,398.685638,402.441559,4601600
402.546173,407.472687,402.491364,405.206177,3671800
406.600952,406.710541,402.307068,403.039307,3999200
402.292114,402.361847,396.802673,399.213654,4993900
400.125244,409.813904,400.000702,408.000702,4618800
407.970825,412.274689,407.313293,410.745422,4630600
410.092865,410.82016,406.655762,408.683167,2920800
408.518768,415.716797,407.995728,413.256012,4051600
416.917297,421.818909,416.439087,421.280945,5044000
422.546204,429.315826,422.546204,429.166382,4298500
429.893646,430.322052,423.746704,427.014435,3932600
426.899872,435.30835,424.862518,435.183838,4955000
433.794037,438.187561,432.493896,434.112823,4417600
436.020691,438.625916,434.451569,438.471497,3809500
437.804016,439.587311,435.059296,437.126556,2907700
437.111603,442.685699,436.932281,441.893677,3170300
446.078003,456.479004,445.340759,456.234924,8001600
457.784119,458.272278,449.320831,450.247375,6443200
453.310883,455.039398,448.578613,452.892456,5604800
450.810242,458.581116,450.810242,452.568665,4562300
452.314606,454.127808,447.129059,451.791565,3980700
449.594818,452.957214,441.784088,443.049347,5140300
436.862518,443.318329,435.368134,439.746735,4567200
435.995789,437.769135,433.878723,435.029388,4610700
440.100403,444.404266,438.556183,438.989563,4531900
436.21994,437.355682,430.53125,432.533752,4041800
433.335754,437.80899,431.587311,433.754181,4257200
432.439117,436.862518,432.140228,433.983337,3953500
434.869995,435.35318,425.913574,432.195038,4969900
432.304626,433.669495,425.440338,427.945953,3751100
429.644592,433.101624,426.96463,428.244843,4229300
430.536255,431.547455,422.028137,430.705597,5177400
433.584808,438.356934,431.044342,438.222443,5369200
439.403015,443.836395,438.401764,443.447845,4693000
440.334503,441.843872,438.117828,438.262299,3528300
441.076721,441.345734,433.201263,434.361908,4426100
432.867493,438.187561,431.134003,436.862518,4155200
438.406738,440.698151,435.432892,435.8862,4506700
437.973358,443.054321,437.500153,441.470276,4308500
442.665771,448.817719,442.516327,448.628418,4350000
449.002045,453.71936,447.074249,448.658325,5853600
445.325806,448.817719,440.005737,440.718079,6769200
442.511353,443.278473,434.904877,438.82019,7994300
434.312103,436.523804,430.013214,433.270996,6056300
436.992035,438.19754,430.640839,431.482697,5125500
435.243591,437.360657,433.659546,435.193787,3676400
437.759186,440.693176,436.688171,436.8974,3867300
435.816467,439.273499,435.462769,438.541229,4716100
441.569885,444.37439,440.847595,442.282227,3462400
443.437897,443.836395,436.99704,439.507629,3797000
438.307129,442.924805,437.609741,441.559937,2101700
443.343231,446.033173,442.013214,445.076752,3416500
447.926056,451.442871,446.865051,450.855072,3953700
453.799042,454.770416,447.313354,450.92981,3973500
450.038147,453.868774,448.508881,451.303406,3429500
454.795319,458.68573,452.56369,458.401794,5187700
458.282257,459.776642,455.911133,459.776642,5155600
460.424225,462.267303,456.469055,460.6185,3935600
461.833923,462.25235,455.243622,458.087982,3980700
458.780365,461.699432,456.439148,457.559967,3023400
457.779144,458.282257,449.90863,453.639648,7296100
441.649597,449.789093,436.170135,446.625946,14773700
449.315857,454.63092,446.825195,453.649597,5828100
453.649597,454.795319,448.105377,450.212494,4106600
451.936035,453.450348,448.668274,449.76416,4172500
445.266022,446.750458,441.38559,442.192566,6024600
441.838867,443.333282,439.35321,441.021942,3568600
440.797791,445.739258,438.800262,439.487701,3797800
441.076721,446.132782,438.790314,443.796539,3524300
444.827667,446.581116,441.435394,442.217468,4363200
445.828918,450.58609,445.828918,450.421722,4292700
450.033173,451.806519,448.728058,451.592316,3440600
451.004517,451.069275,447.921082,450.810242,2629100
450.655823,453.156464,446.192566,446.610992,3023400
445.848846,447.547485,442.884949,443.662048,2768600
446.072998,446.247345,440.992065,444.6633,2987000
443.617218,446.087952,443.338257,443.54248,2657200
441.794037,441.843872,439.178864,441.101654,2764200
441.759186,442.591064,436.46402,438.979584,2850200
437.544983,438.471497,431.960907,433.280945,4179900
430.605988,430.845093,427.39801,428.224915,3752300
